Classificacao,familia,especie_ou_subespecie_variedade,categoria,lista_2014,ano_lista
Flora,Myrtaceae,Myrcia almasensis,EN,1,2022
Flora,Myrtaceae,Myrcia amplexicaulis,EN,0,2022
Flora,Myrtaceae,Myrcia carioca,VU,0,2022
Flora,Myrtaceae,Myrcia congestiflora,VU,0,2022
Flora,Myrtaceae,Myrcia cymatophylla,EN,0,2022
Flora,Myrtaceae,Myrcia espiritosantensis,EN,0,2022
Flora,Myrtaceae,Myrcia fusiformis,VU,1,2022
Flora,Myrtaceae,Myrcia gilsoniana,EN,1,2022
Flora,Myrtaceae,Myrcia hexasticha,EN,1,2022
Flora,Myrtaceae,Myrcia lughadhae,EN,0,2022
Flora,Myrtaceae,Myrcia magnifolia,EN,1,2022
Flora,Myrtaceae,Myrcia martiusiana,EN,0,2022
Flora,Myrtaceae,Myrcia neocambessedeana,CR,1,2022
Flora,Myrtaceae,Myrcia neosericea,EN,1,2022
Flora,Myrtaceae,Myrcia pendula,EN,0,2022
Flora,Myrtaceae,Myrcia pileata,VU,1,2022
Flora,Myrtaceae,Myrcia restingae,EN,1,2022
Flora,Myrtaceae,Myrcia reticulata,EN,0,2022
Flora,Myrtaceae,Myrcia riodocensis,EN,1,2022
Flora,Myrtaceae,Myrcia robusta,CR,0,2022
Flora,Myrtaceae,Myrcia rupicola,EN,1,2022
Flora,Myrtaceae,Myrcia ruschii,EN,0,2022
Flora,Myrtaceae,Myrcia skortzoviana,CR,1,2022
Flora,Myrtaceae,Myrcia stictophylla,CR,0,2022
Flora,Myrtaceae,Myrcia velutiflora,CR,0,2022
Flora,Myrtaceae,Myrcia warmingiana,EN,0,2022
Flora,Myrtaceae,Myrciaria alagoana,EN,0,2022
Flora,Myrtaceae,Myrciaria evanida,EN,0,2022
Flora,Myrtaceae,Myrciaria leucadendron,CR,0,2022
Flora,Myrtaceae,Myrciaria plinioides,EN,1,2022
Flora,Myrtaceae,Neomitranthes amblymitra,EN,1,2022
Flora,Myrtaceae,Neomitranthes cordifolia,EN,1,2022
Flora,Myrtaceae,Neomitranthes gracilis,EN,1,2022
Flora,Myrtaceae,Neomitranthes obtusa,EN,1,2022
Flora,Myrtaceae,Neomitranthes pedicellata,EN,1,2022
Flora,Myrtaceae,Neomitranthes pereireana,VU,0,2022
Flora,Myrtaceae,Neomitranthes stictophylla,EN,1,2022
Flora,Myrtaceae,Plinia callosa,EN,1,2022
Flora,Myrtaceae,Plinia cordifolia,VU,0,2022
Flora,Myrtaceae,Plinia edulis,VU,1,2022
Flora,Myrtaceae,Plinia espinhacensis,EN,0,2022
Flora,Myrtaceae,Plinia hatschbachii,EN,1,2022
Flora,Myrtaceae,Plinia longiacuminata,CR,0,2022
Flora,Myrtaceae,Plinia marqueteana,EN,0,2022
Flora,Myrtaceae,Plinia martinellii,EN,0,2022
Flora,Myrtaceae,Plinia muricata,EN,1,2022
Flora,Myrtaceae,Plinia rara,EN,1,2022
Flora,Myrtaceae,Plinia renatiana,EN,1,2022
Flora,Myrtaceae,Plinia rogersiana,CR (PEX),0,2022
Flora,Myrtaceae,Plinia spiciflora,EN,0,2022
Flora,Myrtaceae,Plinia spiritosantensis,EN,0,2022
Flora,Myrtaceae,Psidium araucanum,EN,0,2022
Flora,Myrtaceae,Psidium grazielae,EN,0,2022
Flora,Myrtaceae,Psidium reptans,EN,1,2022
Flora,Myrtaceae,Psidium rotundidiscum,EN,0,2022
Flora,Myrtaceae,Psidium sessiliflorum,EN,0,2022
Flora,Myrtaceae,Siphoneugena delicata,VU,0,2022
Flora,Myrtaceae,Siphoneugena kuhlmannii,VU,1,2022
Flora,Myrtaceae,Siphoneugena martinellii,EN,0,2022
Flora,Nyctaginaceae,Bougainvillea fasciculata,EN,0,2022
Flora,Nyctaginaceae,Neea alumnorum,EN,0,2022
Flora,Ochnaceae,Elvasia gigantifolia,VU,0,2022
Flora,Ochnaceae,Luxemburgia angustifolia,VU,1,2022
Flora,Ochnaceae,Luxemburgia corymbosa,VU,1,2022
Flora,Ochnaceae,Luxemburgia flexuosa,VU,1,2022
Flora,Ochnaceae,Luxemburgia glazioviana,VU,0,2022
Flora,Ochnaceae,Ouratea campos-portoi,EN,0,2022
Flora,Ochnaceae,Ouratea cauliflora,VU,0,2022
Flora,Ochnaceae,Ouratea chrysopetala,VU,0,2022
Flora,Ochnaceae,Ouratea conduplicata,EN,0,2022
Flora,Ochnaceae,Ouratea grandifolia,EN,0,2022
Flora,Ochnaceae,Ouratea hatschbachii,EN,1,2022
Flora,Ochnaceae,Ouratea miersii,EN,0,2022
Flora,Ochnaceae,Ouratea pycnostachys,EN,0,2022
Flora,Ochnaceae,Ouratea robusta,EN,0,2022
Flora,Ochnaceae,Ouratea xerophila,VU,0,2022
Flora,Ochnaceae,Sauvagesia nitida,VU,1,2022
Flora,Ochnaceae,Wallacea multiflora,EN,0,2022
Flora,Olacaceae,Dulacia egleri,EN,0,2022
Flora,Olacaceae,Dulacia gardneriana,EN,0,2022
Flora,Olacaceae,Dulacia singularis,EN,0,2022
Flora,Oleaceae,Chionanthus ferrugineus,EN,0,2022
Flora,Oleaceae,Chionanthus fluminensis,CR,1,2022
Flora,Oleaceae,Chionanthus micranthus,EN,0,2022
Flora,Oleaceae,Chionanthus parviflorus,EN,0,2022
Flora,Oleaceae,Chionanthus subsessilis,EN,1,2022
Flora,Oleaceae,Priogymnanthus saxicola,CR,0,2022
Flora,Onagraceae,Fuchsia alpestris,VU,0,2022
Flora,Onagraceae,Fuchsia glazioviana,EN,0,2022
Flora,Orchidaceae,Acianthera adiri,CR,1,2022
Flora,Orchidaceae,Acianthera bidentata,VU,0,2022
Flora,Orchidaceae,Acianthera heringeri,CR,1,2022
Flora,Orchidaceae,Acianthera langeana,EN,1,2022
Flora,Orchidaceae,Acianthera papillosa,VU,1,2022
Flora,Orchidaceae,Acianthera subrotundifolia,VU,0,2022
Flora,Orchidaceae,Adamantinia miltonioides,CR,1,2022
Flora,Orchidaceae,Anathallis colnagoi,CR,1,2022
Flora,Orchidaceae,Anathallis gehrtii,VU,1,2022
Flora,Orchidaceae,Anathallis pabstii,EN,1,2022
Flora,Orchidaceae,Anathallis pubipetala,EN,0,2022
Flora,Orchidaceae,Anathallis spannageliana,VU,0,2022
Flora,Orchidaceae,Anathallis tigridens,VU,1,2022
Flora,Orchidaceae,Barbosella macaheensis,VU,0,2022
Flora,Orchidaceae,Barbosella trilobata,EN,1,2022
Flora,Orchidaceae,Bifrenaria silvana,CR,1,2022
Flora,Orchidaceae,Bifrenaria wittigii,EN,1,2022
Flora,Orchidaceae,Bipinnula biplumata,CR,1,2022
Flora,Orchidaceae,Bipinnula penicillata,EN,1,2022
Flora,Orchidaceae,Brachionidium restrepioides,VU,1,2022
Flora,Orchidaceae,Brachystele camporum,VU,1,2022
Flora,Orchidaceae,Brassia arachnoidea,VU,1,2022
Flora,Orchidaceae,Bulbophyllum arianeae,CR,1,2022
Flora,Orchidaceae,Bulbophyllum boudetiana,EN,1,2022
Flora,Orchidaceae,Bulbophyllum kautskyi,VU,1,2022
Flora,Orchidaceae,Bulbophyllum macroceras,CR,0,2022
Flora,Orchidaceae,Campylocentrum organense,VU,0,2022
Flora,Orchidaceae,Campylocentrum pernambucense,EN,1,2022
Flora,Orchidaceae,Catasetum mattosianum,EN,1,2022
Flora,Orchidaceae,Cattleya aclandiae,VU,1,2022
Flora,Orchidaceae,Cattleya alaorii,CR,1,2022
Flora,Orchidaceae,Cattleya briegeri,EN,1,2022
Flora,Orchidaceae,Cattleya caulescens,EN,1,2022
Flora,Orchidaceae,Cattleya crispa,VU,1,2022
Flora,Orchidaceae,Cattleya dormaniana,CR,1,2022
Flora,Orchidaceae,Cattleya endsfeldzii,CR,1,2022
Flora,Orchidaceae,Cattleya ghillanyi,EN,1,2022
Flora,Orchidaceae,Cattleya gloedeniana,CR,1,2022
Flora,Orchidaceae,Cattleya grandis,VU,1,2022
Flora,Orchidaceae,Cattleya granulosa,VU,1,2022
Flora,Orchidaceae,Cattleya guttata,VU,1,2022
Flora,Orchidaceae,Cattleya harpophylla,VU,1,2022
Flora,Orchidaceae,Cattleya harrisoniana,VU,1,2022
Flora,Orchidaceae,Cattleya hoehnei,EN,1,2022
Flora,Orchidaceae,Cattleya intermedia,VU,1,2022
Flora,Orchidaceae,Cattleya jongheana,EN,1,2022
Flora,Orchidaceae,Cattleya kautskyana,CR,1,2022
Flora,Orchidaceae,Cattleya labiata,VU,1,2022
Flora,Orchidaceae,Cattleya lobata,CR,0,2022
Flora,Orchidaceae,Cattleya milleri,CR,1,2022
Flora,Orchidaceae,Cattleya munchowiana,CR,1,2022
Flora,Orchidaceae,Cattleya neokautskyi,CR,1,2022
Flora,Orchidaceae,Cattleya perrinii,VU,1,2022
Flora,Orchidaceae,Cattleya porphyroglossa,CR,1,2022
Flora,Orchidaceae,Cattleya pumila,VU,1,2022
Flora,Orchidaceae,Cattleya purpurata,VU,1,2022
Flora,Orchidaceae,Cattleya pygmaea,EN,1,2022
Flora,Orchidaceae,Cattleya schilleriana,EN,1,2022
Flora,Orchidaceae,Cattleya sincorana,EN,1,2022
Flora,Orchidaceae,Cattleya tenebrosa,EN,1,2022
Flora,Orchidaceae,Cattleya tenuis,EN,1,2022
Flora,Orchidaceae,Cattleya tigrina,VU,1,2022
Flora,Orchidaceae,Cattleya velutina,VU,1,2022
Flora,Orchidaceae,Cattleya walkeriana,VU,1,2022
Flora,Orchidaceae,Cattleya warneri,VU,1,2022
Flora,Orchidaceae,Cattleya wittigiana,EN,1,2022
Flora,Orchidaceae,Cattleya xanthina,EN,1,2022
Flora,Orchidaceae,Centroglossa castellensis,CR,1,2022
Flora,Orchidaceae,Centroglossa greeniana,EN,0,2022
Flora,Orchidaceae,Chloraea membranacea,EN,1,2022
Flora,Orchidaceae,Cirrhaea fuscolutea,EN,1,2022
Flora,Orchidaceae,Cirrhaea loddigesii,CR,1,2022
Flora,Orchidaceae,Cirrhaea longiracemosa,VU,1,2022
Flora,Orchidaceae,Cleistes aphylla,EN,1,2022
Flora,Orchidaceae,Codonorchis canisioi,CR,1,2022
Flora,Orchidaceae,Constantia cipoensis,CR,1,2022
Flora,Orchidaceae,Cyclopogon dutrae,EN,1,2022
Flora,Orchidaceae,Cyclopogon venustus,EN,0,2022
Flora,Orchidaceae,Cycnoches pentadactylum,EN,1,2022
Flora,Orchidaceae,Cyrtopodium caiapoense,VU,1,2022
Flora,Orchidaceae,Cyrtopodium hatschbachii,EN,1,2022
Flora,Orchidaceae,Cyrtopodium lamellaticallosum,CR,1,2022
Flora,Orchidaceae,Cyrtopodium latifolium,CR,1,2022
Flora,Orchidaceae,Cyrtopodium linearifolium,CR,1,2022
Flora,Orchidaceae,Cyrtopodium lissochiloides,VU,1,2022
Flora,Orchidaceae,Cyrtopodium palmifrons,VU,1,2022
Flora,Orchidaceae,Cyrtopodium poecilum var. roseum,EN,1,2022
Flora,Orchidaceae,Cyrtopodium triste,VU,1,2022
Flora,Orchidaceae,Dichaea mosenii,VU,1,2022
Flora,Orchidaceae,Dryadella auriculigera,CR,1,2022
Flora,Orchidaceae,Dryadella lilliputiana,VU,1,2022
Flora,Orchidaceae,Dryadella susanae,CR,1,2022
Flora,Orchidaceae,Encyclia bragancae,EN,1,2022
Flora,Orchidaceae,Epidendrum addae,VU,1,2022
Flora,Orchidaceae,Epidendrum ammophilum,EN,0,2022
Flora,Orchidaceae,Epidendrum harrisoniae,CR,0,2022
Flora,Orchidaceae,Epidendrum henschenii,EN,1,2022
Flora,Orchidaceae,Epidendrum robustum,VU,1,2022
Flora,Orchidaceae,Epidendrum zappii,EN,1,2022
Flora,Orchidaceae,Gomesa kautskyi,EN,1,2022
Flora,Orchidaceae,Gomesa majevskyae,EN,1,2022
Flora,Orchidaceae,Gomesa pectoralis,CR,1,2022
Flora,Orchidaceae,Gomesa pulchella,CR,0,2022
Flora,Orchidaceae,Grandiphyllum divaricatum,VU,1,2022
Flora,Orchidaceae,Grandiphyllum hians,VU,1,2022
Flora,Orchidaceae,Grobya cipoensis,CR,1,2022
Flora,Orchidaceae,Grobya fascifera,VU,1,2022
Flora,Orchidaceae,Habenaria achalensis,VU,1,2022
Flora,Orchidaceae,Habenaria brachyplectron,CR,1,2022
Flora,Orchidaceae,Habenaria ernesti-ulei,EN,1,2022
Flora,Orchidaceae,Habenaria galeandriformis,CR,1,2022
Flora,Orchidaceae,Habenaria itaculumia,CR,1,2022
Flora,Orchidaceae,Habenaria novaesii,CR,1,2022
Flora,Orchidaceae,Habenaria piraquarensis,EN,1,2022
Flora,Orchidaceae,Houlletia brocklehurstiana,EN,1,2022
Flora,Orchidaceae,Isabelia virginalis,VU,1,2022
Flora,Orchidaceae,Lankesterella spannageliana,EN,0,2022
Flora,Orchidaceae,Malaxis jaraguae,VU,1,2022
Flora,Orchidaceae,Masdevallia discoidea,CR,1,2022
Flora,Orchidaceae,Maxillaria schunkeana,EN,1,2022
Flora,Orchidaceae,Miltonia kayasimae,CR,1,2022
Flora,Orchidaceae,Myoxanthus ruschii,CR,1,2022
Flora,Orchidaceae,Myoxanthus seidelii,CR,1,2022
Flora,Orchidaceae,Notylia microchila,EN,1,2022
Flora,Orchidaceae,Octomeria alexandri,EN,1,2022
Flora,Orchidaceae,Octomeria chamaeleptotes,VU,1,2022
Flora,Orchidaceae,Octomeria cochlearis,EN,0,2022
Flora,Orchidaceae,Octomeria fimbriata,VU,0,2022
Flora,Orchidaceae,Octomeria geraensis,VU,1,2022
Flora,Orchidaceae,Octomeria hatschbachii,VU,1,2022
Flora,Orchidaceae,Octomeria hoehnei,EN,1,2022
Flora,Orchidaceae,Octomeria lichenicola,EN,1,2022
Flora,Orchidaceae,Octomeria rodeiensis,EN,0,2022
Flora,Orchidaceae,Octomeria rodriguesii,EN,0,2022
Flora,Orchidaceae,Octomeria truncicola,VU,1,2022
Flora,Orchidaceae,Octomeria wawrae,EN,1,2022
Flora,Orchidaceae,Octomeria wilsoniana,CR,1,2022
Flora,Orchidaceae,Pabstiella bacillaris,EN,1,2022
Flora,Orchidaceae,Pabstiella calcarata,VU,0,2022
Flora,Orchidaceae,Pabstiella carinifera,VU,1,2022
Flora,Orchidaceae,Pabstiella castellensis,CR,1,2022
Flora,Orchidaceae,Pabstiella conspersa,EN,1,2022
Flora,Orchidaceae,Pabstiella curti-bradei,VU,0,2022
Flora,Orchidaceae,Pabstiella dracula,VU,0,2022
Flora,Orchidaceae,Pabstiella garayi,CR,1,2022
Flora,Orchidaceae,Pabstiella gracilicaulis,VU,0,2022
Flora,Orchidaceae,Pabstiella lingua,EN,1,2022
Flora,Orchidaceae,Pabstiella ruschii,CR,1,2022
Flora,Orchidaceae,Phragmipedium vittatum,VU,1,2022
Flora,Orchidaceae,Phymatidium geiselii,EN,1,2022
Flora,Orchidaceae,Phymatidium vogelii,VU,1,2022
Flora,Orchidaceae,Polystachya rupicola,CR,1,2022
Flora,Orchidaceae,Prescottia spiranthophylla,EN,0,2022
Flora,Orchidaceae,Pseudolaelia brejetubensis,CR,1,2022
Flora,Orchidaceae,Pseudolaelia canaanensis,VU,1,2022
Flora,Orchidaceae,Pseudolaelia cipoensis,CR,1,2022
Flora,Orchidaceae,Pseudolaelia citrina,EN,1,2022
Flora,Orchidaceae,Pseudolaelia corcovadensis,EN,0,2022
Flora,Orchidaceae,Pseudolaelia dutrae,VU,1,2022
Flora,Orchidaceae,Pteroglossa hilariana,EN,1,2022
Flora,Orchidaceae,Rauhiella silvana,EN,1,2022
Flora,Orchidaceae,Rodriguezia sucrei,CR,0,2022
Flora,Orchidaceae,Sarcoglottis alexandri,EN,1,2022
Flora,Orchidaceae,Saundersia mirabilis,EN,1,2022
Flora,Orchidaceae,Saundersia paniculata,VU,1,2022
Flora,Orchidaceae,Scuticaria irwiniana,EN,1,2022
Flora,Orchidaceae,Scuticaria itirapinensis,CR,1,2022
Flora,Orchidaceae,Scuticaria kautskyi,CR,1,2022
Flora,Orchidaceae,Scuticaria strictifolia,EN,1,2022
Flora,Orchidaceae,Specklinia gomesferreirae,CR,1,2022
Flora,Orchidaceae,Stelis palmeiraensis,VU,0,2022
Flora,Orchidaceae,Stigmatosema hatschbachii,CR,1,2022
Flora,Orchidaceae,Thelyschista ghillanyi,VU,1,2022
Flora,Orchidaceae,Thysanoglossa jordanensis,EN,1,2022
Flora,Orchidaceae,Trichocentrum schwambachiae,VU,1,2022
Flora,Orchidaceae,Vanilla dietschiana,VU,1,2022
Flora,Orchidaceae,Vanilla dubia,EN,1,2022
Flora,Orchidaceae,Zygopetalum crinitum subsp. pabstii,EN,1,2022
Flora,Orchidaceae,Zygopetalum jugosum,EN,1,2022
Flora,Orchidaceae,Zygopetalum murrayanum,EN,1,2022
Flora,Orchidaceae,Zygostates kuhlmannii,EN,1,2022
Flora,Orchidaceae,Zygostates linearisepala,CR,1,2022
Flora,Orchidaceae,Zygostates ovatipetala,EN,0,2022
Flora,Orobanchaceae,Agalinis bandeirensis,CR,1,2022
Flora,Orobanchaceae,Agalinis brachyphylla,VU,1,2022
Flora,Orobanchaceae,Agalinis itambensis,EN,1,2022
Flora,Orobanchaceae,Agalinis nana,EN,1,2022
Flora,Orobanchaceae,Agalinis ramulifera,EN,1,2022
Flora,Orobanchaceae,Agalinis schwackeana,CR,1,2022
Flora,Orobanchaceae,Esterhazya caesarea,VU,1,2022
Flora,Orobanchaceae,Magdalenaea limae,CR,1,2022
Flora,Orobanchaceae,Nothochilus coccineus,EN,1,2022
Flora,Oxalidaceae,Oxalis arachnoidea,CR,1,2022
Flora,Oxalidaceae,Oxalis bela-vitoriae,CR,1,2022
Flora,Oxalidaceae,Oxalis blackii,CR,1,2022
Flora,Oxalidaceae,Oxalis clausenii,CR,1,2022
Flora,Oxalidaceae,Oxalis diamantinae,CR,1,2022
Flora,Oxalidaceae,Oxalis doceana,CR,1,2022
Flora,Oxalidaceae,Oxalis hyalotricha,EN,1,2022
Flora,Oxalidaceae,Oxalis impatiens,EN,1,2022
Flora,Oxalidaceae,Oxalis kuhlmannii,CR,1,2022
Flora,Oxalidaceae,Oxalis mandioccana,VU,1,2022
Flora,Oxalidaceae,Oxalis paranaensis,CR,1,2022
Flora,Oxalidaceae,Oxalis praetexta,EN,1,2022
Flora,Pallaviciniaceae,Jensenia difformis,EN,1,2022
Flora,Passifloraceae,Passiflora farneyi,VU,0,2022
Flora,Passifloraceae,Passiflora hatschbachii,EN,1,2022
Flora,Passifloraceae,Passiflora imbeana,EN,1,2022
Flora,Passifloraceae,Passiflora ischnoclada,CR,1,2022
Flora,Passifloraceae,Passiflora margaritae,EN,1,2022
Flora,Passifloraceae,Passiflora setulosa,EN,1,2022
Flora,Passifloraceae,Passiflora urubiciensis,EN,1,2022
Flora,Pentaphylacaceae,Freziera carinata,CR,0,2022
Flora,Pentaphylacaceae,Ternstroemia cuneifolia,EN,1,2022
Flora,Peraceae,Pera manausensis,EN,0,2022
Flora,Peraceae,Pera membranacea,EN,0,2022
Flora,Peraceae,Pera pulchrifolia,CR,0,2022
Flora,Phyllanthaceae,Amanoa sinuosa,VU,0,2022
Flora,Phyllanthaceae,Discocarpus pedicellatus,VU,0,2022
Flora,Phyllanthaceae,Phyllanthus biantherifer,EN,0,2022
Flora,Phyllanthaceae,Phyllanthus gladiatus,VU,1,2022
Flora,Phyllanthaceae,Phyllanthus itatiaiensis,CR,0,2022
Flora,Phyllanthaceae,Phyllanthus rosmarinifolius,EN,0,2022
Flora,Phyllanthaceae,Phyllanthus umbratus,CR,0,2022
Flora,Picramniaceae,Picramnia coccinea,EN,1,2022
Flora,Picramniaceae,Picramnia excelsa,VU,0,2022
Flora,Picramniaceae,Picramnia grandifolia,EN,0,2022
Flora,Picrodendraceae,Piranhea securinega,EN,0,2022
Flora,Piperaceae,Peperomia arbuscula,CR,0,2022
Flora,Piperaceae,Peperomia cordigera,VU,1,2022
Flora,Piperaceae,Peperomia gracilis,EN,1,2022
Flora,Piperaceae,Peperomia guarujana,CR,1,2022
Flora,Piperaceae,Peperomia hemmendorffii,EN,1,2022
Flora,Piperaceae,Peperomia itatiaiana,EN,1,2022
Flora,Piperaceae,Peperomia loefgrenii,EN,1,2022
Flora,Piperaceae,Peperomia pubipeduncula,CR,0,2022
Flora,Piperaceae,Peperomia rostulatiformis,EN,1,2022
Flora,Piperaceae,Peperomia rufispica,CR,1,2022
Flora,Piperaceae,Piper amparoense,EN,1,2022
Flora,Piperaceae,Piper anostachyum,EN,1,2022
Flora,Piperaceae,Piper barretoi,EN,1,2022
Flora,Piperaceae,Piper bennettianum,VU,1,2022
Flora,Piperaceae,Piper carautensei,EN,1,2022
Flora,Piperaceae,Piper casteloense,EN,1,2022
Flora,Piperaceae,Piper duartei,VU,1,2022
Flora,Piperaceae,Piper edwallii,EN,1,2022
Flora,Piperaceae,Piper giordanoi,VU,0,2022
Flora,Piperaceae,Piper halesiifolium,CR,0,2022
Flora,Piperaceae,Piper hatschbachii,CR,1,2022
Flora,Piperaceae,Piper hoehnei,EN,1,2022
Flora,Piperaceae,Piper juliflorum,EN,1,2022
Flora,Piperaceae,Piper kuhlmannii,VU,1,2022
Flora,Piperaceae,Piper laevicarpum,EN,1,2022
Flora,Piperaceae,Piper loefgrenii,VU,1,2022
Flora,Piperaceae,Piper morisonianum,CR,0,2022
Flora,Piperaceae,Piper niteroiense,CR,0,2022
Flora,Piperaceae,Piper oblancifolium,EN,1,2022
Flora,Piperaceae,Piper piritubanum,EN,1,2022
Flora,Piperaceae,Piper rioense,EN,1,2022
Flora,Piperaceae,Piper sampaioi,CR,1,2022
Flora,Piperaceae,Piper scabrellum,EN,1,2022
Flora,Piperaceae,Piper translucens,VU,0,2022
Flora,Piperaceae,Piper trigonodrupum,EN,0,2022
Flora,Plagiochilaceae,Plagiochila boryana,EN,1,2022
Flora,Plantaginaceae,Angelonia alternifolia,CR,1,2022
Flora,Plantaginaceae,Bacopa cochlearia,EN,1,2022
Flora,Plantaginaceae,Ildefonsia bibracteata,EN,1,2022
Flora,Plantaginaceae,Lapaea harleyi,VU,1,2022
Flora,Plantaginaceae,Matourea caparaoensis,CR,1,2022
Flora,Plantaginaceae,Matourea latifolia,CR,1,2022
Flora,Plantaginaceae,Plantago turficola,EN,1,2022
Flora,Plantaginaceae,Stemodia hyptoides,VU,1,2022
Flora,Poaceae,Agrostis lenis,VU,1,2022
Flora,Poaceae,Agrostis longiberbis,EN,1,2022
Flora,Poaceae,Altoparadisium chapadense,CR,1,2022
Flora,Poaceae,Andropogon glaucophyllus,EN,1,2022
Flora,Poaceae,Anomochloa marantoidea,EN,1,2022
Flora,Poaceae,Anthaenantiopsis fiebrigii,CR,1,2022
Flora,Poaceae,Apoclada simplex,EN,1,2022
Flora,Poaceae,Aristida brasiliensis,EN,1,2022
Flora,Poaceae,Aristida constricta,CR,1,2022
Flora,Poaceae,Arthropogon xerachne,CR,1,2022
Flora,Poaceae,Arundinella deppeana,VU,1,2022
Flora,Poaceae,Axonopus carajasensis,EN,1,2022
Flora,Poaceae,Axonopus fastigiatus,VU,1,2022
Flora,Poaceae,Axonopus hydrolithicus,CR,1,2022
Flora,Poaceae,Axonopus monticola,EN,1,2022
Flora,Poaceae,Axonopus uninodis,CR,1,2022
Flora,Poaceae,Bothriochloa laguroides,VU,1,2022
Flora,Poaceae,Brasilochloa sampaiana,EN,1,2022
Flora,Poaceae,Bromidium ramboi,CR,1,2022
Flora,Poaceae,Cambajuva ulei,EN,1,2022
Flora,Poaceae,Canastra lanceolata,CR,1,2022
Flora,Poaceae,Chascolytrum brasilense,EN,1,2022
Flora,Poaceae,Chascolytrum bulbosum,CR,1,2022
Flora,Poaceae,Chascolytrum itatiaiae,EN,1,2022
Flora,Poaceae,Chascolytrum parodianum,CR,1,2022
Flora,Poaceae,Chascolytrum scabrum,EN,1,2022
Flora,Poaceae,Chusquea attenuata,EN,1,2022
Flora,Poaceae,Chusquea baculifera,CR,1,2022
Flora,Poaceae,Chusquea erecta,EN,1,2022
Flora,Poaceae,Chusquea heterophylla,EN,1,2022
Flora,Poaceae,Chusquea pulchella,EN,1,2022
Flora,Poaceae,Chusquea tenuiglumis,CR,1,2022
Flora,Poaceae,Colanthelia macrostachya,EN,1,2022
Flora,Poaceae,Danthonia cirrata,EN,1,2022
Flora,Poaceae,Deschampsia cespitosa,EN,1,2022
Flora,Poaceae,Diandrolyra tatianae,EN,1,2022
Flora,Poaceae,Dichanthelium cucaense,EN,0,2022
Flora,Poaceae,Digitaria neesiana,EN,1,2022
Flora,Poaceae,Glaziophyton mirabile,EN,1,2022
Flora,Poaceae,Gymnopogon doellii,CR,1,2022
Flora,Poaceae,Leersia ligularis,VU,1,2022
Flora,Poaceae,Lithachne horizontalis,EN,1,2022
Flora,Poaceae,Luziola brasiliensis,VU,1,2022
Flora,Poaceae,Melica arzivencoi,EN,1,2022
Flora,Poaceae,Merostachys abadiana,CR,1,2022
Flora,Poaceae,Merostachys burmanii,EN,1,2022
Flora,Poaceae,Merostachys caucaiana,CR,1,2022
Flora,Poaceae,Merostachys scandens,CR,1,2022
Flora,Poaceae,Ocellochloa brachystachya,CR,1,2022
Flora,Poaceae,Olyra latispicula,CR,1,2022
Flora,Poaceae,Parianella carvalhoi,CR,1,2022
Flora,Poaceae,Paspalum biaristatum,EN,1,2022
Flora,Poaceae,Paspalum longiaristatum,EN,1,2022
Flora,Poaceae,Paspalum niquelandiae,EN,1,2022
Flora,Poaceae,Paspalum rawitscheri,EN,1,2022
Flora,Poaceae,Paspalum repandum,EN,1,2022
Flora,Poaceae,Piptochaetium alpinum,EN,1,2022
Flora,Poaceae,Piptochaetium palustre,CR,1,2022
Flora,Poaceae,Poa bradei,EN,1,2022
Flora,Poaceae,Poa reitzii,EN,1,2022
Flora,Poaceae,Raddia angustifolia,CR,1,2022
Flora,Poaceae,Raddia distichophylla,EN,1,2022
Flora,Poaceae,Reitzia smithii,VU,1,2022
Flora,Poaceae,Schizachyrium scabriflorum,EN,1,2022
Flora,Poaceae,Setaria parviflora var. pilosissima,CR,1,2022
Flora,Poaceae,Setaria stolonifera,CR,1,2022
Flora,Poaceae,Sporobolus apiculatus,EN,1,2022
Flora,Poaceae,Sucrea maculata,EN,1,2022
Flora,Poaceae,Triraphis devia,EN,1,2022
Flora,Poaceae,Zizaniopsis bonariensis,EN,1,2022
Flora,Podocarpaceae,Podocarpus barretoi,CR,1,2022
Flora,Podocarpaceae,Podocarpus brasiliensis,EN,1,2022
Flora,Podostemaceae,Mourera weddelliana,VU,1,2022
Flora,Podostemaceae,Podostemum ovatum,EN,1,2022
Flora,Podostemaceae,Podostemum rutifolium,VU,1,2022
Flora,Podostemaceae,Podostemum saldanhanum,EN,1,2022
Flora,Polygalaceae,Acanthocladus santosii,EN,0,2022
Flora,Polygalaceae,Polygala franchetii,EN,1,2022
Flora,Polygalaceae,Polygala revoluta,EN,0,2022
Flora,Polygalaceae,Polygala selaginoides,EN,1,2022
Flora,Polygalaceae,Polygala stephaniana,EN,1,2022
Flora,Polygalaceae,Polygala tamariscea,VU,1,2022
Flora,Polygonaceae,Coccoloba bullata,VU,0,2022
Flora,Polygonaceae,Coccoloba fastigiata,EN,0,2022
Flora,Polygonaceae,Coccoloba gigantifolia,EN,0,2022
Flora,Polygonaceae,Coccoloba rigida,EN,0,2022
Flora,Polygonaceae,Ruprechtia crenata,CR,0,2022
Flora,Polygonaceae,Ruprechtia glauca,VU,0,2022
Flora,Polygonaceae,Ruprechtia latifunda,EN,0,2022
Flora,Polygonaceae,Triplaris physocalyx,EN,0,2022
Flora,Polypodiaceae,Alansmia senilis,CR,1,2022
Flora,Polypodiaceae,Ceradenia capillaris,VU,1,2022
